image_id,image_path,label,xmin,ymin,xmax,ymax,age,gender,confidence,source
768,images/img_00768.jpg,phone,387,368,428,447,,,0.9,synthetic_dataset
1087,images/img_01087.jpg,laptop,212,358,325,392,,,0.99,synthetic_dataset
936,images/img_00936.jpg,face,96,106,273,218,37,male,0.99,synthetic_dataset
850,images/img_00850.jpg,face,356,7,514,204,30,female,0.96,synthetic_dataset
1683,images/img_01683.jpg,person,112,130,190,208,,,0.99,synthetic_dataset
1019,images/img_01019.jpg,mouse,116,178,255,203,,,0.99,synthetic_dataset
66,images/img_00066.jpg,book,217,46,300,182,,,0.86,synthetic_dataset
256,images/img_00256.jpg,face,65,44,248,104,13,male,1.0,synthetic_dataset
1408,images/img_01408.jpg,hand,222,88,371,213,,,0.94,synthetic_dataset
1842,images/img_01842.jpg,phone,2,93,141,197,,,0.93,synthetic_dataset
1975,images/img_01975.jpg,mouse,199,98,257,244,,,0.92,synthetic_dataset
866,images/img_00866.jpg,person,289,243,422,331,,,0.98,synthetic_dataset
743,images/img_00743.jpg,person,191,152,236,335,,,0.93,synthetic_dataset
1284,images/img_01284.jpg,book,285,55,393,149,,,0.87,synthetic_dataset
906,images/img_00906.jpg,hand,57,196,109,296,,,0.88,synthetic_dataset
729,images/img_00729.jpg,bottle,64,377,171,543,,,0.86,synthetic_dataset
46,images/img_00046.jpg,person,174,188,202,318,,,0.97,synthetic_dataset
1405,images/img_01405.jpg,face,110,8,214,96,13,male,0.99,synthetic_dataset
1026,images/img_01026.jpg,keyboard,334,66,497,173,,,0.92,synthetic_dataset
1289,images/img_01289.jpg,keyboard,296,116,426,163,,,0.89,synthetic_dataset
281,images/img_00281.jpg,cup,3,252,61,443,,,0.89,synthetic_dataset
1581,images/img_01581.jpg,laptop,0,102,30,221,,,0.89,synthetic_dataset
51,images/img_00051.jpg,book,170,291,196,420,,,0.95,synthetic_dataset
397,images/img_00397.jpg,laptop,49,83,163,121,,,1.0,synthetic_dataset
973,images/img_00973.jpg,face,10,153,45,194,58,male,0.95,synthetic_dataset
212,images/img_00212.jpg,bottle,301,340,491,539,,,0.88,synthetic_dataset
564,images/img_00564.jpg,book,167,54,212,115,,,0.99,synthetic_dataset
1589,images/img_01589.jpg,bottle,142,192,280,238,,,0.93,synthetic_dataset
568,images/img_00568.jpg,hand,109,312,132,346,,,0.87,synthetic_dataset
1393,images/img_01393.jpg,laptop,388,174,511,340,,,0.94,synthetic_dataset
907,images/img_00907.jpg,cup,330,243,411,431,,,0.97,synthetic_dataset
1423,images/img_01423.jpg,laptop,379,369,530,453,,,0.92,synthetic_dataset
108,images/img_00108.jpg,keyboard,131,265,157,323,,,0.97,synthetic_dataset
737,images/img_00737.jpg,laptop,24,256,157,338,,,0.96,synthetic_dataset
53,images/img_00053.jpg,laptop,63,308,115,423,,,0.92,synthetic_dataset
243,images/img_00243.jpg,laptop,143,3,279,151,,,0.99,synthetic_dataset
2,images/img_00002.jpg,bottle,294,194,461,221,,,0.87,synthetic_dataset
966,images/img_00966.jpg,laptop,64,187,188,245,,,0.88,synthetic_dataset
1619,images/img_01619.jpg,mouse,246,77,353,230,,,0.94,synthetic_dataset
5,images/img_00005.jpg,keyboard,308,0,343,193,,,0.91,synthetic_dataset
823,images/img_00823.jpg,person,228,169,327,218,,,0.87,synthetic_dataset
83,images/img_00083.jpg,face,253,12,442,126,15,female,0.92,synthetic_dataset
1200,images/img_01200.jpg,book,185,165,223,239,,,0.94,synthetic_dataset
987,images/img_00987.jpg,cup,157,207,354,347,,,0.93,synthetic_dataset
1192,images/img_01192.jpg,face,372,391,537,492,32,male,0.89,synthetic_dataset
1458,images/img_01458.jpg,bottle,177,350,218,395,,,0.97,synthetic_dataset
755,images/img_00755.jpg,face,376,68,505,185,70,male,0.92,synthetic_dataset
1197,images/img_01197.jpg,bottle,118,327,217,369,,,1.0,synthetic_dataset
718,images/img_00718.jpg,book,214,349,413,411,,,0.9,synthetic_dataset
424,images/img_00424.jpg,hand,299,34,389,193,,,0.85,synthetic_dataset
1400,images/img_01400.jpg,hand,289,125,350,246,,,0.9,synthetic_dataset
563,images/img_00563.jpg,bottle,224,48,386,182,,,1.0,synthetic_dataset
439,images/img_00439.jpg,laptop,131,354,159,417,,,0.92,synthetic_dataset
936,images/img_00936.jpg,bottle,7,51,67,205,,,0.97,synthetic_dataset
1287,images/img_01287.jpg,bottle,323,281,394,440,,,1.0,synthetic_dataset
521,images/img_00521.jpg,laptop,171,124,291,208,,,1.0,synthetic_dataset
87,images/img_00087.jpg,hand,75,284,159,445,,,0.98,synthetic_dataset
564,images/img_00564.jpg,person,162,289,357,415,,,0.93,synthetic_dataset
1179,images/img_01179.jpg,book,245,368,404,426,,,0.94,synthetic_dataset
1025,images/img_01025.jpg,cup,202,96,400,238,,,0.86,synthetic_dataset
944,images/img_00944.jpg,cup,320,93,415,128,,,0.88,synthetic_dataset
749,images/img_00749.jpg,keyboard,200,149,288,271,,,0.89,synthetic_dataset
212,images/img_00212.jpg,phone,140,79,339,274,,,0.89,synthetic_dataset
994,images/img_00994.jpg,hand,218,164,358,315,,,0.95,synthetic_dataset
321,images/img_00321.jpg,bottle,358,224,468,252,,,0.92,synthetic_dataset
1674,images/img_01674.jpg,bottle,245,346,331,424,,,0.89,synthetic_dataset
1006,images/img_01006.jpg,mouse,60,213,214,360,,,0.86,synthetic_dataset
1697,images/img_01697.jpg,hand,161,204,216,228,,,0.9,synthetic_dataset
708,images/img_00708.jpg,laptop,5,187,176,306,,,0.9,synthetic_dataset
980,images/img_00980.jpg,keyboard,112,67,179,222,,,0.99,synthetic_dataset
356,images/img_00356.jpg,person,384,50,417,250,,,0.93,synthetic_dataset
1631,images/img_01631.jpg,face,62,51,102,105,38,male,0.92,synthetic_dataset
1321,images/img_01321.jpg,keyboard,244,340,320,444,,,0.88,synthetic_dataset
1946,images/img_01946.jpg,person,355,149,475,201,,,0.87,synthetic_dataset
1923,images/img_01923.jpg,bottle,174,32,289,54,,,0.92,synthetic_dataset
1745,images/img_01745.jpg,book,122,195,234,329,,,0.96,synthetic_dataset
1958,images/img_01958.jpg,bottle,252,321,398,368,,,0.93,synthetic_dataset
1328,images/img_01328.jpg,hand,36,275,214,313,,,0.87,synthetic_dataset
1075,images/img_01075.jpg,mouse,180,97,238,277,,,0.94,synthetic_dataset
6,images/img_00006.jpg,laptop,361,255,386,388,,,0.9,synthetic_dataset
186,images/img_00186.jpg,phone,128,27,220,52,,,0.88,synthetic_dataset
44,images/img_00044.jpg,book,91,82,139,279,,,0.98,synthetic_dataset
1643,images/img_01643.jpg,hand,280,42,330,126,,,0.91,synthetic_dataset
777,images/img_00777.jpg,mouse,182,238,316,380,,,0.94,synthetic_dataset
1514,images/img_01514.jpg,bottle,346,395,366,504,,,1.0,synthetic_dataset
1417,images/img_01417.jpg,phone,170,331,284,476,,,0.99,synthetic_dataset
1639,images/img_01639.jpg,keyboard,381,264,435,431,,,0.93,synthetic_dataset
1180,images/img_01180.jpg,person,323,289,469,438,,,0.97,synthetic_dataset
1376,images/img_01376.jpg,laptop,390,60,507,239,,,0.92,synthetic_dataset
153,images/img_00153.jpg,hand,266,351,386,458,,,0.97,synthetic_dataset
1886,images/img_01886.jpg,hand,381,376,411,401,,,0.9,synthetic_dataset
1899,images/img_01899.jpg,laptop,9,204,143,315,,,0.86,synthetic_dataset
1892,images/img_01892.jpg,cup,257,220,408,412,,,0.87,synthetic_dataset
1526,images/img_01526.jpg,phone,247,70,323,241,,,0.93,synthetic_dataset
1941,images/img_01941.jpg,laptop,219,362,394,445,,,0.97,synthetic_dataset
789,images/img_00789.jpg,hand,382,372,412,504,,,0.92,synthetic_dataset
1627,images/img_01627.jpg,keyboard,362,362,512,544,,,0.97,synthetic_dataset
127,images/img_00127.jpg,keyboard,173,307,201,414,,,0.86,synthetic_dataset
1453,images/img_01453.jpg,book,55,380,222,440,,,0.98,synthetic_dataset
907,images/img_00907.jpg,bottle,87,125,231,272,,,0.86,synthetic_dataset
1434,images/img_01434.jpg,phone,264,264,300,366,,,0.92,synthetic_dataset
1595,images/img_01595.jpg,phone,363,359,551,454,,,0.87,synthetic_dataset
397,images/img_00397.jpg,face,258,330,416,486,63,male,0.88,synthetic_dataset
594,images/img_00594.jpg,keyboard,25,82,138,278,,,0.99,synthetic_dataset
979,images/img_00979.jpg,face,12,344,173,418,36,female,0.86,synthetic_dataset
1682,images/img_01682.jpg,keyboard,51,47,119,98,,,0.9,synthetic_dataset
1437,images/img_01437.jpg,bottle,294,125,371,280,,,0.9,synthetic_dataset
698,images/img_00698.jpg,person,280,260,370,327,,,0.92,synthetic_dataset
38,images/img_00038.jpg,cup,271,169,419,369,,,0.95,synthetic_dataset
951,images/img_00951.jpg,cup,289,221,381,406,,,0.9,synthetic_dataset
959,images/img_00959.jpg,cup,65,137,232,159,,,0.99,synthetic_dataset
707,images/img_00707.jpg,laptop,364,42,429,62,,,0.86,synthetic_dataset
1902,images/img_01902.jpg,phone,67,272,113,436,,,0.87,synthetic_dataset
1309,images/img_01309.jpg,laptop,177,176,364,375,,,0.98,synthetic_dataset
247,images/img_00247.jpg,phone,184,21,204,193,,,0.98,synthetic_dataset
1646,images/img_01646.jpg,keyboard,115,93,301,203,,,0.96,synthetic_dataset
1230,images/img_01230.jpg,cup,109,263,275,409,,,0.9,synthetic_dataset
302,images/img_00302.jpg,mouse,24,250,50,389,,,0.92,synthetic_dataset
13,images/img_00013.jpg,face,249,259,408,302,43,male,0.91,synthetic_dataset
1254,images/img_01254.jpg,cup,130,46,211,174,,,0.99,synthetic_dataset
1635,images/img_01635.jpg,cup,54,262,221,338,,,0.88,synthetic_dataset
829,images/img_00829.jpg,face,23,96,177,295,52,female,0.87,synthetic_dataset
400,images/img_00400.jpg,hand,48,153,177,350,,,0.99,synthetic_dataset
457,images/img_00457.jpg,hand,137,148,274,246,,,0.86,synthetic_dataset
1701,images/img_01701.jpg,book,246,81,315,192,,,0.91,synthetic_dataset
1515,images/img_01515.jpg,keyboard,248,338,328,368,,,0.98,synthetic_dataset
1680,images/img_01680.jpg,phone,164,366,324,519,,,0.91,synthetic_dataset
1908,images/img_01908.jpg,keyboard,185,332,217,383,,,0.88,synthetic_dataset
710,images/img_00710.jpg,bottle,265,92,427,172,,,0.97,synthetic_dataset
1389,images/img_01389.jpg,bottle,253,88,303,274,,,0.88,synthetic_dataset
514,images/img_00514.jpg,hand,143,47,325,136,,,0.94,synthetic_dataset
109,images/img_00109.jpg,hand,59,354,256,479,,,1.0,synthetic_dataset
1527,images/img_01527.jpg,bottle,301,336,350,477,,,0.91,synthetic_dataset
143,images/img_00143.jpg,person,357,205,518,372,,,0.86,synthetic_dataset
873,images/img_00873.jpg,cup,170,264,320,450,,,0.85,synthetic_dataset
882,images/img_00882.jpg,laptop,30,135,69,194,,,0.96,synthetic_dataset
384,images/img_00384.jpg,mouse,136,43,333,96,,,0.9,synthetic_dataset
580,images/img_00580.jpg,book,212,250,374,321,,,0.99,synthetic_dataset
1236,images/img_01236.jpg,cup,128,239,228,393,,,0.93,synthetic_dataset
1784,images/img_01784.jpg,keyboard,293,50,477,102,,,0.95,synthetic_dataset
1031,images/img_01031.jpg,laptop,10,118,188,162,,,0.87,synthetic_dataset
1651,images/img_01651.jpg,mouse,329,45,477,95,,,0.87,synthetic_dataset
353,images/img_00353.jpg,book,20,25,183,151,,,0.86,synthetic_dataset
465,images/img_00465.jpg,person,89,392,151,527,,,0.88,synthetic_dataset
1265,images/img_01265.jpg,bottle,274,360,424,456,,,0.86,synthetic_dataset
1374,images/img_01374.jpg,book,379,169,525,356,,,0.96,synthetic_dataset
1071,images/img_01071.jpg,face,290,69,327,123,69,male,0.97,synthetic_dataset
796,images/img_00796.jpg,hand,321,369,515,503,,,0.89,synthetic_dataset
3,images/img_00003.jpg,cup,135,269,262,403,,,0.97,synthetic_dataset
384,images/img_00384.jpg,face,239,116,339,267,61,female,0.86,synthetic_dataset
1753,images/img_01753.jpg,face,361,27,430,161,59,male,0.99,synthetic_dataset
859,images/img_00859.jpg,bottle,204,43,286,126,,,0.91,synthetic_dataset
359,images/img_00359.jpg,keyboard,124,354,302,523,,,0.95,synthetic_dataset
748,images/img_00748.jpg,mouse,138,130,283,193,,,1.0,synthetic_dataset
1954,images/img_01954.jpg,person,108,376,155,528,,,0.88,synthetic_dataset
563,images/img_00563.jpg,mouse,354,263,448,292,,,0.85,synthetic_dataset
977,images/img_00977.jpg,bottle,126,111,289,169,,,0.98,synthetic_dataset
200,images/img_00200.jpg,face,103,236,149,405,9,female,0.99,synthetic_dataset
425,images/img_00425.jpg,bottle,155,338,236,415,,,0.92,synthetic_dataset
683,images/img_00683.jpg,bottle,353,143,514,242,,,0.92,synthetic_dataset
1241,images/img_01241.jpg,book,268,47,382,103,,,0.91,synthetic_dataset
124,images/img_00124.jpg,mouse,122,261,234,439,,,0.92,synthetic_dataset
110,images/img_00110.jpg,book,305,355,411,502,,,0.87,synthetic_dataset
1292,images/img_01292.jpg,face,101,241,143,305,17,female,0.93,synthetic_dataset
946,images/img_00946.jpg,laptop,9,116,200,210,,,0.98,synthetic_dataset
405,images/img_00405.jpg,cup,250,151,322,310,,,0.97,synthetic_dataset
1350,images/img_01350.jpg,mouse,148,22,193,147,,,0.89,synthetic_dataset
1427,images/img_01427.jpg,hand,6,152,69,349,,,0.89,synthetic_dataset
732,images/img_00732.jpg,cup,318,193,345,304,,,0.88,synthetic_dataset
276,images/img_00276.jpg,face,260,387,389,432,47,male,0.99,synthetic_dataset
1468,images/img_01468.jpg,face,363,222,483,411,70,male,0.98,synthetic_dataset
876,images/img_00876.jpg,cup,195,70,215,216,,,0.95,synthetic_dataset
1983,images/img_01983.jpg,bottle,264,378,317,511,,,0.87,synthetic_dataset
239,images/img_00239.jpg,mouse,190,6,383,137,,,0.89,synthetic_dataset
322,images/img_00322.jpg,phone,19,154,124,261,,,0.95,synthetic_dataset
1090,images/img_01090.jpg,mouse,59,220,219,400,,,0.91,synthetic_dataset
82,images/img_00082.jpg,book,148,166,235,231,,,0.9,synthetic_dataset
1417,images/img_01417.jpg,mouse,188,240,238,301,,,0.98,synthetic_dataset
478,images/img_00478.jpg,face,328,6,359,95,69,female,0.88,synthetic_dataset
823,images/img_00823.jpg,hand,81,374,124,398,,,0.89,synthetic_dataset
1909,images/img_01909.jpg,book,259,41,388,206,,,0.96,synthetic_dataset
460,images/img_00460.jpg,person,130,202,196,292,,,0.87,synthetic_dataset
1984,images/img_01984.jpg,keyboard,117,372,268,425,,,1.0,synthetic_dataset
1487,images/img_01487.jpg,cup,202,44,320,100,,,0.99,synthetic_dataset
1076,images/img_01076.jpg,person,13,130,65,259,,,0.85,synthetic_dataset
1676,images/img_01676.jpg,bottle,381,308,494,369,,,0.97,synthetic_dataset
421,images/img_00421.jpg,keyboard,135,54,263,87,,,0.91,synthetic_dataset
302,images/img_00302.jpg,mouse,373,147,519,286,,,0.99,synthetic_dataset
1312,images/img_01312.jpg,book,231,359,364,531,,,0.89,synthetic_dataset
398,images/img_00398.jpg,mouse,307,165,457,234,,,0.85,synthetic_dataset
1098,images/img_01098.jpg,keyboard,136,81,225,172,,,0.96,synthetic_dataset
1814,images/img_01814.jpg,mouse,15,369,70,528,,,0.92,synthetic_dataset
737,images/img_00737.jpg,face,201,258,298,394,32,female,1.0,synthetic_dataset
67,images/img_00067.jpg,person,180,171,231,267,,,0.95,synthetic_dataset
1660,images/img_01660.jpg,keyboard,295,349,456,508,,,0.94,synthetic_dataset
869,images/img_00869.jpg,hand,32,327,118,359,,,0.86,synthetic_dataset
1051,images/img_01051.jpg,mouse,270,202,352,302,,,0.91,synthetic_dataset
239,images/img_00239.jpg,person,177,151,319,329,,,0.98,synthetic_dataset
1460,images/img_01460.jpg,bottle,197,191,277,335,,,0.99,synthetic_dataset
8,images/img_00008.jpg,cup,264,7,437,50,,,0.91,synthetic_dataset
821,images/img_00821.jpg,person,302,89,434,245,,,0.86,synthetic_dataset
469,images/img_00469.jpg,face,272,240,363,347,5,female,0.99,synthetic_dataset
1808,images/img_01808.jpg,cup,122,345,186,477,,,0.96,synthetic_dataset
1446,images/img_01446.jpg,laptop,341,208,525,383,,,0.99,synthetic_dataset
606,images/img_00606.jpg,hand,71,58,238,193,,,0.91,synthetic_dataset
1281,images/img_01281.jpg,book,325,287,359,317,,,0.88,synthetic_dataset
627,images/img_00627.jpg,face,76,154,222,204,67,male,0.93,synthetic_dataset
1865,images/img_01865.jpg,cup,146,33,301,55,,,0.89,synthetic_dataset
1233,images/img_01233.jpg,bottle,111,281,278,401,,,0.91,synthetic_dataset
1435,images/img_01435.jpg,bottle,95,106,141,248,,,0.92,synthetic_dataset
88,images/img_00088.jpg,mouse,360,180,394,304,,,0.92,synthetic_dataset
281,images/img_00281.jpg,keyboard,47,243,115,392,,,1.0,synthetic_dataset
596,images/img_00596.jpg,book,368,276,558,408,,,0.94,synthetic_dataset
1900,images/img_01900.jpg,phone,41,328,216,499,,,0.87,synthetic_dataset
518,images/img_00518.jpg,phone,317,337,409,511,,,0.95,synthetic_dataset
1373,images/img_01373.jpg,person,230,152,271,243,,,0.85,synthetic_dataset
1099,images/img_01099.jpg,mouse,248,121,309,163,,,0.96,synthetic_dataset
722,images/img_00722.jpg,face,344,52,369,219,17,female,0.99,synthetic_dataset
1103,images/img_01103.jpg,cup,326,203,389,380,,,0.91,synthetic_dataset
1973,images/img_01973.jpg,keyboard,345,175,395,219,,,0.86,synthetic_dataset
440,images/img_00440.jpg,hand,380,94,550,244,,,0.98,synthetic_dataset
1319,images/img_01319.jpg,hand,292,63,434,232,,,0.92,synthetic_dataset
539,images/img_00539.jpg,hand,349,375,439,539,,,0.9,synthetic_dataset
1281,images/img_01281.jpg,keyboard,317,397,391,577,,,0.92,synthetic_dataset
1912,images/img_01912.jpg,phone,274,1,394,42,,,0.98,synthetic_dataset
1387,images/img_01387.jpg,book,287,228,395,344,,,0.92,synthetic_dataset
973,images/img_00973.jpg,hand,221,349,296,420,,,0.93,synthetic_dataset
557,images/img_00557.jpg,mouse,309,48,465,179,,,0.9,synthetic_dataset
1776,images/img_01776.jpg,phone,138,196,169,384,,,0.92,synthetic_dataset
1753,images/img_01753.jpg,mouse,276,365,460,547,,,0.89,synthetic_dataset
148,images/img_00148.jpg,cup,33,302,76,365,,,0.94,synthetic_dataset
700,images/img_00700.jpg,face,246,136,276,265,50,female,0.92,synthetic_dataset
1951,images/img_01951.jpg,laptop,390,284,508,460,,,0.87,synthetic_dataset
1095,images/img_01095.jpg,mouse,163,18,262,218,,,0.89,synthetic_dataset
621,images/img_00621.jpg,bottle,280,379,398,504,,,0.88,synthetic_dataset
975,images/img_00975.jpg,phone,349,318,372,351,,,0.9,synthetic_dataset
814,images/img_00814.jpg,bottle,39,160,129,255,,,0.89,synthetic_dataset
1284,images/img_01284.jpg,phone,267,30,420,103,,,0.99,synthetic_dataset
737,images/img_00737.jpg,hand,279,54,402,240,,,0.86,synthetic_dataset
1727,images/img_01727.jpg,keyboard,90,93,282,250,,,0.88,synthetic_dataset
507,images/img_00507.jpg,mouse,85,180,223,266,,,0.91,synthetic_dataset
349,images/img_00349.jpg,person,277,341,412,401,,,0.88,synthetic_dataset
1743,images/img_01743.jpg,laptop,57,334,247,413,,,0.88,synthetic_dataset
1583,images/img_01583.jpg,book,84,44,144,130,,,0.92,synthetic_dataset
191,images/img_00191.jpg,mouse,272,272,403,316,,,0.88,synthetic_dataset
1385,images/img_01385.jpg,phone,56,5,146,75,,,0.86,synthetic_dataset
1638,images/img_01638.jpg,person,288,5,364,45,,,0.92,synthetic_dataset
755,images/img_00755.jpg,laptop,238,252,313,412,,,0.91,synthetic_dataset
1507,images/img_01507.jpg,person,136,69,250,95,,,0.89,synthetic_dataset
513,images/img_00513.jpg,cup,181,331,294,475,,,0.86,synthetic_dataset
1523,images/img_01523.jpg,mouse,220,159,415,270,,,0.87,synthetic_dataset
683,images/img_00683.jpg,face,263,116,358,215,57,male,0.95,synthetic_dataset
784,images/img_00784.jpg,book,121,308,144,494,,,0.99,synthetic_dataset
676,images/img_00676.jpg,phone,35,53,180,131,,,0.89,synthetic_dataset
1878,images/img_01878.jpg,phone,72,353,271,442,,,0.85,synthetic_dataset
61,images/img_00061.jpg,bottle,282,387,394,451,,,0.86,synthetic_dataset
499,images/img_00499.jpg,phone,142,292,272,343,,,0.9,synthetic_dataset
230,images/img_00230.jpg,mouse,274,76,460,139,,,0.93,synthetic_dataset
949,images/img_00949.jpg,face,233,69,311,144,55,female,0.95,synthetic_dataset
4,images/img_00004.jpg,book,367,82,462,134,,,0.99,synthetic_dataset
1420,images/img_01420.jpg,laptop,63,209,179,328,,,0.86,synthetic_dataset
1968,images/img_01968.jpg,face,23,295,167,364,13,male,0.94,synthetic_dataset
1327,images/img_01327.jpg,phone,73,57,131,142,,,0.99,synthetic_dataset
1954,images/img_01954.jpg,laptop,250,89,423,227,,,0.85,synthetic_dataset
263,images/img_00263.jpg,person,334,88,521,260,,,0.94,synthetic_dataset
1479,images/img_01479.jpg,mouse,344,248,520,293,,,0.97,synthetic_dataset
853,images/img_00853.jpg,keyboard,11,32,49,148,,,0.89,synthetic_dataset
29,images/img_00029.jpg,cup,80,41,108,82,,,1.0,synthetic_dataset
1373,images/img_01373.jpg,bottle,357,139,379,227,,,0.89,synthetic_dataset
1199,images/img_01199.jpg,phone,108,256,223,293,,,0.87,synthetic_dataset
386,images/img_00386.jpg,mouse,287,50,359,219,,,0.9,synthetic_dataset
1423,images/img_01423.jpg,keyboard,259,86,348,253,,,1.0,synthetic_dataset
